course_campaign_name,campaign_agenda,campaign_category,digital_marketing_team,marketing_product,mobile,tablet,laptop,campaign_id,Illinois,California,Georgia,Arizona,Florida,West_Virginia,Texas,Massachusetts,Wisconsin,District_of_Columbia,Kentucky,Missouri,Mississippi,Alabama,Ohio,Michigan,Oklahoma,Virginia,New_York,Washington,Colorado,Pennsylvania,Indiana,North_Carolina,Minnesota,Tennessee,New_Jersey,Idaho,Nevada,Louisiana,New_Mexico,Maryland,South_Carolina,Oregon,Connecticut,Alaska,Iowa,Montana,Rhode_Island,Utah,Arkansas,Kansas,Nebraska,Hawaii,North_Dakota,New_Hampshire,Maine,South_Dakota
email_podcasting_47,click_on_email,marketing,ind_bdq_digex,podcasting,4,6,6,6875596261,1,1,2,"","","",4,"","","","","","","",1,"","","","",1,1,1,"",1,"",2,"","",1,"","","","","","","","","","","","","","","","","","",""
email_copywriting_1,open_link,marketing,ind_del_digex,copywriting,6,12,5,6911279666,1,2,1,"","","",3,2,"",1,"",1,"",1,"",1,1,"",1,"","",1,"","",2,2,"","","","","","",1,"","","",1,"","","",1,"","","","","","",""
email_podcasting_172,register_to_course,marketing,ind_stv_digex,podcasting,2,7,"",9040228655,"",1,1,1,"","",1,"","","","","","","","",1,"","","","",1,"","",1,1,1,"","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_110,click_on_email,new_course_added,ind_bdq_digex,podcasting,5,13,3,9109035419,"",3,2,1,"","",2,"",1,1,"","","","",3,"","",1,"",1,"",1,2,1,"","","","","","","","","","",1,"","","","","",1,"","","","","","",""
email_podcasting_18,register_to_course,marketing,ind_bdq_digex,podcasting,4,10,3,9935521389,"",3,1,"","","",1,1,"","","",1,1,"",2,"","","",2,1,1,1,"","",1,"","","","",1,"","","","","","","","","","","","","","","","","",""
email_email_marketing_13,open_link,new_course_added,ind_vtz_digex,email_marketing,"",11,5,10881255,"",3,2,1,1,"","",1,"",1,"",1,"",1,1,"","",1,"","",1,"","","","","","","","","","",1,"",1,"","","","","","","","","","","","","",""
email_email_marketing_200,register_to_course,new_course_added,ind_vtz_digex,email_marketing,7,12,5,1538682427,"",4,"","",1,"",3,1,"",1,"","","",1,"","","",2,3,"",1,1,"",1,1,"",1,"","",1,1,1,"","","","","","","","","","","","","","","",""
email_youtube_marketing_198,open_link,marketing,ind_vtz_digex,youtube_marketing,4,9,2,1867579030,1,2,2,"",4,"","",1,"",1,"","","",1,1,"","",1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_58,register_to_course,new_course_added,ind_vtz_digex,podcasting,3,7,2,3899320824,"",2,2,"","","",2,"","",1,"",1,"","","",1,1,"","","",1,"","","","","","","","","","","","","","","","",1,"","","","","","","","","",""
email_podcasting_119,open_link,marketing,ind_vtz_digex,podcasting,7,7,3,7104026223,"",2,1,"",2,"",3,2,"",2,1,"","","","","","","","","","","",1,"",2,"","","","",1,"","","","","","","","","","","","","","","","","",""
email_copywriting_35,open_link,new_course_added,ind_stv_digex,copywriting,6,5,5,8972781428,"",1,1,"",1,"",1,1,"",3,1,"","","","","","","","","",2,1,2,"","","","","","","","",1,"","",1,"","","","","","","","","","","","",""
email_youtube_marketing_177,register_to_course,marketing,ind_vtz_digex,youtube_marketing,2,7,4,9281260948,1,1,2,"",1,"",2,"","","","","","","","","","",1,2,1,"","",1,1,"","","","","","","","","","","","","","","","","","","","","","","",""
email_youtube_marketing_80,open_link,new_course_added,ind_stv_digex,youtube_marketing,2,10,4,1111670420,"",3,1,"",2,"","",1,1,"",1,"","",1,"","","",1,2,"","",1,"","","","","","","","","",1,1,"","","","","","","","","","","","","","",""
email_email_marketing_18,click_on_email,new_course_added,ind_bdq_digex,email_marketing,4,13,5,2532503475,2,2,2,1,"","",3,"",1,1,"",2,"",1,"","","","","",2,"","","","","",1,"","","",1,"","","","","","","","","",1,"","","","",1,"","",1
email_podcasting_1,register_to_course,marketing,ind_vtz_digex,podcasting,3,5,7,4381511964,1,2,"",1,"","",1,"",1,"","","","",1,2,"","","","",1,"","","",1,"",1,1,"","","","","","","","","","","","",1,"",1,"","","","","",""
email_podcasting_47,click_on_email,new_course_added,ind_stv_digex,podcasting,3,9,3,4822777626,"",1,1,1,1,"",2,1,2,"","","","","","",1,1,"","","","",2,"","",1,"","","","","","","","","","","","","","","","",1,"","","","","",""
email_podcasting_131,open_link,new_course_added,ind_ixc_digex,podcasting,3,8,4,7238411628,1,2,"","",1,"","","","","",1,"","","","","","",1,"",1,1,"",1,1,"",1,"","",1,"","","","","","","",1,"",1,"","","","",1,"","","",""
email_youtube_marketing_176,click_on_email,marketing,ind_bdq_digex,youtube_marketing,2,11,4,7637892646,"",4,2,1,1,"","","",1,"","","",1,1,1,"","","",1,"",1,"","",1,"",1,"","","","","","","","","","","","","","",1,"","","","","","",""
email_copywriting_62,open_link,marketing,ind_stv_digex,copywriting,4,5,3,40852326,2,"","","","","",2,1,"","","","","",1,"","","","",1,1,1,"","","","","","","","",1,1,"","","","","","","","","","",1,"","","","","",""
email_youtube_marketing_46,register_to_course,new_course_added,ind_vtz_digex,youtube_marketing,5,6,3,4253975062,"",2,3,"",2,"",3,"",1,"","","","","",1,"","","","","","","","","",1,1,"","","","","","","","","","","","","","","","","","","","","",""
email_youtube_marketing_133,click_on_email,marketing,ind_vtz_digex,youtube_marketing,6,10,4,6509448459,1,2,1,"",1,"","",1,1,1,"","","",2,"","",1,"","",1,2,1,1,"",2,"","","","","","","","","",2,"","","","","","","","","","","","",""
email_podcasting_156,click_on_email,new_course_added,ind_vtz_digex,podcasting,4,9,5,6806516297,"",2,1,1,"","",3,1,2,1,"","",2,"","","","","",1,"","","",1,1,"",1,"","",1,"","","","","","","","","","","","","","","","","","",""
email_copywriting_28,open_link,marketing,ind_bdq_digex,copywriting,7,6,2,7289432452,"",2,1,"",1,"",1,"","",2,"","","",1,2,"","","",1,1,"","","","","","","","","","","","",1,"","","","","","","","",1,"","","","",1,""
email_podcasting_186,click_on_email,new_course_added,ind_bdq_digex,podcasting,"",9,3,8191082438,"",3,"",1,"","","","","","","","","",1,"","","",1,1,"","","","",1,"",1,"","","",1,"","",1,"","","","","","",1,"","","","","","","",""
email_youtube_marketing_153,click_on_email,marketing,ind_ixc_digex,youtube_marketing,1,14,4,9049932215,"",2,1,"",2,"",2,1,2,2,"","","",1,"",1,"","",1,"","","",1,"","","","","","",1,"","","","","","",1,"","","","","","",1,"","","",""
email_email_marketing_97,click_on_email,new_course_added,ind_vtz_digex,email_marketing,6,9,8,9506658404,"",2,1,1,"","",3,"",1,1,"","",1,"",1,"",1,"",2,"",1,1,"",3,1,1,"","","",1,"","","","","","","","","",1,"","","","","","","",""
email_youtube_marketing_113,open_link,marketing,ind_myq_digex,youtube_marketing,4,6,2,703357484,"",2,"","",2,"",1,"",1,1,1,1,"","",1,"","","","","","",1,"",1,"","","","","","","","","","","","","","","","","","","","","","","",""
email_youtube_marketing_8,click_on_email,marketing,ind_bdq_digex,youtube_marketing,3,7,3,6631503337,"",1,"","",1,"",1,"","",1,"","","","",1,1,"","",1,1,"",1,1,"",1,"","","","","",1,"","","","","","","","","","","","",1,"","","",""
email_email_marketing_91,open_link,new_course_added,ind_bdq_digex,email_marketing,6,8,7,7596535194,2,2,2,"",2,"",4,1,"",1,"",1,"","","","","",1,2,"",1,"","","","",1,"","","","","","",1,"","","","","","","","","","","","","","",""
email_internet_marketing_61,click_on_email,marketing,ind_bdq_digex,internet_marketing,1,4,3,9459975917,1,"","","","","","",2,1,"","","","",1,"","","","",1,"","","","","","","","","","","","","","","","","",1,"","","","",1,"","","","","",""
email_youtube_marketing_48,register_to_course,marketing,ind_vtz_digex,youtube_marketing,2,9,5,3632768978,2,2,2,"","","",3,"","","","","","","",2,"","","",2,"","",1,"","","",1,"","","","","","","","","","","","","","","","","",1,"","","",""
email_podcasting_82,click_on_email,new_course_added,ind_vtz_digex,podcasting,6,12,2,7173200946,1,3,1,"",1,1,1,1,"","","","","","",1,1,"","",2,"",1,"","",3,1,2,"","","","","","","","","","","","","","","","","","","","","",""
email_copywriting_108,open_link,marketing,ind_vtz_digex,copywriting,4,3,5,9171260609,1,"","","",1,1,2,"","","","","","","","",1,"","",1,"",1,1,"","","","","","",1,"","",1,1,"","","","","","","","","","","","","","",""
email_podcasting_186,open_link,new_course_added,ind_bdq_digex,podcasting,3,10,4,9356127581,"","","","",2,"",2,1,2,"","",1,1,"",2,"","","","","","",2,"","","","","",1,1,1,1,"","","","","","","","","","","","","","","","",""
email_email_marketing_56,register_to_course,marketing,ind_vtz_digex,email_marketing,6,12,4,9642032716,1,6,"","",1,"","","",1,2,"",1,"","","","","",2,1,1,"",1,"","",1,"",1,"",1,1,"","","",1,"","","","","","","","","","","","","",""
email_podcasting_82,open_link,marketing,ind_stv_digex,podcasting,1,4,4,1389614166,1,"","","",2,"","","","","","","","","","",1,"",1,1,1,"","","","","","","","","","","","","","","","","","","",1,"","","","","",1,"",""
email_email_marketing_51,register_to_course,new_course_added,ind_vtz_digex,email_marketing,3,11,2,5272040406,"","","",1,2,"",3,"",1,"","",1,"","","","","",1,2,"","",1,"",2,1,1,"","","","","","","","","","","","","","","","","","","","","",""
email_youtube_marketing_199,open_link,marketing,ind_bdq_digex,youtube_marketing,2,6,4,5921123293,"",2,"","","",1,3,1,"",1,"",1,"","","",1,"",1,"","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","",""
email_email_marketing_123,click_on_email,new_course_added,ind_myq_digex,email_marketing,4,5,1,7901974419,2,1,"","","","",1,1,"","",1,"","","","",1,"","","","",1,1,"","","","","","","","","","","","","","","","","","","","",1,"","","","",""
email_email_marketing_116,click_on_email,new_course_added,ind_del_digex,email_marketing,3,8,5,1182042287,1,1,2,"","","",1,"","","","","","",1,3,1,"","","",1,"","",1,"",1,"","","","",1,"",1,"","","",1,"","","","","","","","","","","",""
email_podcasting_154,click_on_email,new_course_added,ind_vtz_digex,podcasting,4,6,3,6044547086,1,1,1,"",2,"",1,"","",1,"","","","","",1,1,"",1,1,"","","","",2,"","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_71,open_link,new_course_added,ind_vtz_digex,podcasting,4,10,3,8533923481,1,2,"",1,1,"",2,1,"","",1,"","","","",1,"","","",1,"",1,"",1,"",1,"","","",1,"","","","","","","","","",1,"","","",1,"","","",""
email_email_marketing_69,register_to_course,new_course_added,ind_bdq_digex,email_marketing,5,8,4,8986021056,"",2,1,"","","",3,1,"","",1,"","",2,1,1,"",1,"","","",2,"",1,"","","","","","","","","","","","","","","","","","","",1,"","","",""
email_podcasting_1,open_link,new_course_added,ind_stv_digex,podcasting,4,10,6,1138946842,"",1,"","",2,"",3,"",1,2,1,2,"","",1,1,"",2,1,1,"","","","","","","","","","","","","","","",1,"",1,"","","","","","","","","",""
email_podcasting_131,click_on_email,marketing,ind_stv_digex,podcasting,6,4,7,1224865367,1,1,1,"",3,"",2,1,1,"","","","","","","","","","",2,1,"","","",1,"","","","","","","","","",1,"","",1,"","","","","",1,"","","",""
email_email_marketing_162,click_on_email,marketing,ind_stv_digex,email_marketing,4,9,2,2107741980,"",1,1,"","",1,1,"","","","","","",3,3,"","","","",1,"",2,1,"","","","","","","","","","","","","",1,"","","","","","","","","","",""
email_podcasting_175,register_to_course,marketing,ind_bdq_digex,podcasting,3,7,5,4760391479,1,3,"","",1,"",2,"",1,"","",1,"","","","","","",1,1,"",1,1,"","",1,"","","","","","","","","",1,"","","","","","","","","","","",""
email_podcasting_3,click_on_email,new_course_added,ind_pat_digex,podcasting,6,4,1,5207716360,"","","","",4,"",2,"","","","","","","",1,1,"","","","","","","","","","","","",1,"","","","",1,1,"","","","","","","","","","","","",""
email_copywriting_189,register_to_course,marketing,ind_vtz_digex,copywriting,7,3,6,7618085404,"",1,1,"","","",2,1,1,"",1,1,"","",2,"","","",1,"","","","","","",1,"","",1,"","","","",1,"",1,"","","","","","","",1,"","","",""
email_google_analytics_172,open_link,marketing,ind_vtz_digex,google_analytics,3,11,5,9038136048,"",3,3,"","","","",1,1,"","",1,"","","","","","",1,1,"",1,2,1,1,"","","",1,"","","",1,1,"","","","","","","","","","","","","",""
email_podcasting_27,click_on_email,marketing,ind_bdq_digex,podcasting,7,7,1,9733955175,"",2,1,1,1,"",2,1,1,1,"","","","","","","","","","","",1,"",1,"","","",1,1,"","",1,"","","","","","","","","","","","","","","",""
email_podcasting_57,click_on_email,new_course_added,ind_stv_digex,podcasting,3,7,4,44815042,"",2,1,"",3,"",1,"","","","","","","","","","","","",1,"","",1,1,"","","",1,"","","","","","",1,"",2,"","","","","","","","","","",""
email_podcasting_68,open_link,marketing,ind_bdq_digex,podcasting,9,8,4,677845359,1,1,3,1,2,"","","","","","","",2,1,"","","",1,"",2,2,"","","","",1,"","",1,"","","","","","","","",1,1,"",1,"","","","","","",""
email_podcasting_86,register_to_course,new_course_added,ind_stv_digex,podcasting,4,12,3,3021842968,"",2,3,1,"","",2,"",1,1,"","",1,"",2,"","",1,"","",1,2,"",1,1,"","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_75,click_on_email,new_course_added,ind_vtz_digex,podcasting,1,12,2,3569800237,1,5,"","",3,"",1,"","","",1,2,"","","","","","","","",1,"","","","","","","",1,"","","","","","","","","","","","","","","","","","",""
email_youtube_marketing_171,register_to_course,new_course_added,ind_vtz_digex,youtube_marketing,3,6,5,4074461544,2,2,"",1,2,"",2,"","","","","","","","","","","",1,"","","","","","",1,"","","",1,"","","","","","",1,"","","","",1,"","","","","",""
email_podcasting_149,open_link,new_course_added,ind_bdq_digex,podcasting,2,8,7,5190765342,1,2,1,1,1,"",3,1,"","",1,"","","","",2,"","","","","",1,1,"",1,1,"","","","","","","","","","","","","","","","","","","","","",""
email_google_analytics_44,click_on_email,marketing,ind_vtz_digex,google_analytics,6,7,3,7143495239,1,1,"","",2,"",1,"","",2,"","","","",1,"","","",1,"","",1,"","",1,2,"","",1,"",1,"","","",1,"","","","","","","","","","","","",""
email_internet_marketing_108,register_to_course,new_course_added,ind_myq_digex,internet_marketing,1,11,6,7358828445,2,1,1,"",2,"",3,1,"",1,"",1,"","",2,"","","","",1,1,1,"","","",1,"","","","","","","","","","","","","","","","","","","","","",""
email_youtube_marketing_162,click_on_email,marketing,ind_vtz_digex,youtube_marketing,5,9,2,8243355618,"",4,1,"",1,"",4,"","",1,"","","","","","","","",2,1,"","","","","","",1,"","","","","",1,"","","","","","","","","","","","","","",""
email_podcasting_145,register_to_course,new_course_added,ind_stv_digex,podcasting,3,8,6,8526640356,2,4,1,"","","",3,"","",1,"","","","","",1,"",1,"","","","",1,"",1,1,"","","","","","","","","","",1,"","","","","","","","","","",""
email_podcasting_84,open_link,marketing,ind_bdq_digex,podcasting,4,9,4,8530910265,"",1,"","",4,"","","","","","","","",2,2,"",1,"",1,1,"",1,"",1,"","",1,"","","","","","","",1,"","","","",1,"","","","","","","",""
email_podcasting_199,open_link,new_course_added,ind_vtz_digex,podcasting,4,4,7,955172454,"","",2,"",1,"",2,"","","","","","","",1,"","","","","",1,1,"","",1,1,"","",1,1,1,"",1,"","","","","","",1,"","","","","","","",""
email_podcasting_60,open_link,marketing,ind_vtz_digex,podcasting,7,8,1,3442681545,"",2,"","",2,"",5,1,"","","",1,"","",1,"","","",2,"","","","","","",2,"","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_77,register_to_course,new_course_added,ind_bdq_digex,podcasting,1,8,2,4106410931,"","","","",1,"",2,"","",1,"","","","","","","","",2,1,"",1,"","","",1,"","","","","","","","",1,"","","","","","","","",1,"","","",""
email_podcasting_178,register_to_course,marketing,ind_stv_digex,podcasting,1,8,4,4673111281,1,2,1,"",1,"",2,1,"","","",1,"","","","","","",1,"","","","",1,"",2,"","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_153,open_link,marketing,ind_vtz_digex,podcasting,6,7,3,1121753868,1,2,"","","","",2,"","","","","",1,1,"","","","",1,"",1,"","",1,1,2,1,"","","","","","","","","","",1,"","",1,"","","","","","",""
email_podcasting_124,click_on_email,new_course_added,ind_stv_digex,podcasting,5,7,6,1219323594,"","","","",3,"",1,1,"",1,"",1,"","",2,1,"","",1,2,"",1,"","","",1,"","",1,1,"","","","","","","","","","","",1,"","","","","",""
email_copywriting_65,click_on_email,new_course_added,ind_stv_digex,copywriting,2,5,4,1377917797,"",2,1,"","","",2,"","","","","","","",1,"","",2,"","","","","",1,"","","","","",1,"","","","","",1,"","","","","","","","","","","",""
email_podcasting_11,open_link,marketing,ind_vtz_digex,podcasting,2,9,3,2681296706,"","","",1,1,"",1,"","",1,"","","","",3,1,"",1,1,"","","","",2,"",1,"","","","","","","","","","",1,"","","","","","","","","","",""
email_podcasting_197,open_link,new_course_added,ind_vtz_digex,podcasting,8,5,5,6572111199,"",3,"","",1,"",3,2,1,"","","",1,"","","","","",2,1,"","",1,"","","","","","","","","","","","",1,"","","",1,"","","","",1,"","",""
email_podcasting_198,click_on_email,new_course_added,ind_vtz_digex,podcasting,4,5,3,7054737741,"",1,1,"",1,1,1,"",1,"",2,"","","","","","",1,"","",1,"","","","","",1,"","","","","","","","","","","","","","",1,"","","","","",""
email_email_marketing_163,register_to_course,new_course_added,ind_bdq_digex,email_marketing,3,8,4,9125305719,"",2,1,"","","",1,"",1,"","",1,"","",1,"","","","","",1,2,3,"","","","","","","","","","","","","","","","","","","",1,1,"","","",""
email_youtube_marketing_69,open_link,marketing,ind_vtz_digex,youtube_marketing,6,8,2,730037169,"",3,1,"",1,1,"","","","","","","",1,2,"",1,"","",1,1,1,"","","","","","","","","","","","","","",1,1,"","",1,"","","","","","",""
email_copywriting_190,open_link,new_course_added,ind_vtz_digex,copywriting,2,11,3,8645731029,2,2,2,"","","","","","",1,"","","","","",1,"","","",3,1,1,"",1,"",1,"","","",1,"","","","","","","","","","","","","","","","","",""
email_podcasting_12,click_on_email,new_course_added,ind_vtz_digex,podcasting,3,6,5,167206265,1,2,"","",3,1,2,"","",1,"","","","",1,"","","","",1,"","","","",1,"","","","","","",1,"","","","","","","","","","","","","","","",""
email_podcasting_8,click_on_email,new_course_added,ind_vtz_digex,podcasting,3,4,2,3853436935,"",1,"",1,1,"",2,"",1,"","","","","",1,"","","","","","","","","","",1,"","","","","","",1,"","","","","","","","","","","","","","",""
email_podcasting_79,open_link,new_course_added,ind_bdq_digex,podcasting,2,10,1,4863319053,"",3,1,"",1,"",1,2,"","","","","","","","","","","",1,"","","",1,"",1,"","",1,"","","","","","","","","","",1,"","","","","","","",""
email_podcasting_92,open_link,new_course_added,ind_ccu_digex,podcasting,1,7,3,5963573025,"",2,"","",1,"","","",1,"","",2,1,"","","","","",1,"",1,"","","","","","","","","","","","","","","",1,"","",1,"","","","","","","",""
email_copywriting_19,register_to_course,marketing,ind_pat_digex,copywriting,4,10,4,6035221777,2,4,1,"",1,"",3,1,"","","","",1,1,1,"","","",1,"","","","","",1,"","","","","","",1,"","","","","","","","","","","","","","","",""
