campaign_actual_sent_percent,campaign_actual_sent,campaign_sent_positive,campaign_actual_open_percent,campaign_actual_open,campaign_open_positive,campaign_actual_click_percent,campaign_actual_click,campaign_click_positive,campaign_id,course_campaign_name,campaign_agenda,campaign_category,campaign_agenda_sent,campaign_agenda_open,campaign_agenda_click,campaign_agenda_unsubscribe,digital_marketing_team,course_campaign_start_date,course_campaign_end_date,marketing_product,campaign_result_key,campaign_actual_unsubscribe_percent,campaign_actual_unsubscribe,campaign_unsubscribe_positive
84,11,false,70,7,true,57,4,true,7901974419,email_email_marketing_123,click_on_email,new_course_added,100,25,10,4,ind_myq_digex,5/8/2022,05/22/2022,email_marketing,7901974419_email_email_marketing_123,50,4,false
85,12,false,63,7,true,50,4,true,7917902463,email_podcasting_49,click_on_email,new_course_added,99,22,15,4,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,7917902463_email_podcasting_49,25,2,false
87,14,false,73,11,true,60,6,true,111045304,email_podcasting_62,register_to_course,marketing,100,25,14,2,ind_bdq_digex,5/6/2022,05/20/2022,podcasting,111045304_email_podcasting_62,15,2,false
90,20,false,41,5,true,45,5,true,6496076219,email_podcasting_96,register_to_course,new_course_added,98,23,12,2,ind_vtz_digex,5/6/2022,05/20/2022,podcasting,6496076219_email_podcasting_96,23,5,false
70,12,false,64,9,true,70,7,true,9733805580,email_podcasting_80,open_link,new_course_added,100,22,15,3,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,9733805580_email_podcasting_80,18,2,false
81,13,false,41,5,true,33,3,true,4875094183,email_youtube_marketing_82,click_on_email,marketing,98,23,13,3,ind_vtz_digex,5/4/2022,05/18/2022,youtube_marketing,4875094183_email_youtube_marketing_82,27,3,false
64,11,false,60,9,true,55,5,true,8303840452,email_copywriting_56,register_to_course,marketing,100,24,15,4,ind_vtz_digex,5/1/2022,05/15/2022,copywriting,8303840452_email_copywriting_56,23,3,false
55,11,false,52,9,true,33,3,true,9278190470,email_podcasting_55,register_to_course,new_course_added,100,24,11,4,ind_bdq_digex,5/7/2022,05/21/2022,podcasting,9278190470_email_podcasting_55,20,3,false
82,23,false,50,11,true,36,4,true,105242233,email_podcasting_25,open_link,marketing,98,24,12,3,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,105242233_email_podcasting_25,18,4,false
70,12,false,46,6,true,22,2,true,2883624348,email_email_marketing_52,click_on_email,new_course_added,100,22,14,3,ind_stv_digex,5/8/2022,05/22/2022,email_marketing,2883624348_email_email_marketing_52,30,4,false
85,18,false,50,9,true,50,4,true,6664691825,email_podcasting_146,open_link,new_course_added,100,21,14,4,ind_vtz_digex,5/3/2022,05/17/2022,podcasting,6664691825_email_podcasting_146,9,1,false
80,12,false,58,7,true,60,3,true,7123885805,email_podcasting_20,open_link,marketing,100,20,12,2,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,7123885805_email_podcasting_20,9,1,false
66,8,false,45,5,true,28,2,true,8436932102,email_email_marketing_1,click_on_email,marketing,99,22,13,2,ind_vtz_digex,5/1/2022,05/15/2022,email_marketing,8436932102_email_email_marketing_1,14,1,false
100,13,true,54,6,true,22,2,true,9465754307,email_email_marketing_135,click_on_email,marketing,99,23,14,4,ind_stv_digex,5/6/2022,05/20/2022,email_marketing,9465754307_email_email_marketing_135,16,2,false
80,16,false,68,11,true,54,6,true,1182042287,email_email_marketing_116,click_on_email,new_course_added,99,23,13,3,ind_del_digex,5/6/2022,05/20/2022,email_marketing,1182042287_email_email_marketing_116,20,3,false
82,19,false,68,11,true,83,10,true,2170121781,email_youtube_marketing_197,open_link,marketing,100,24,12,1,ind_vtz_digex,5/7/2022,05/21/2022,youtube_marketing,2170121781_email_youtube_marketing_197,36,4,false
75,12,false,61,8,true,30,3,true,2475875615,email_podcasting_103,click_on_email,new_course_added,100,20,11,4,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,2475875615_email_podcasting_103,27,3,false
63,12,false,64,9,true,46,7,true,3252510499,email_podcasting_153,click_on_email,marketing,99,23,13,4,ind_bdq_digex,5/2/2022,05/16/2022,podcasting,3252510499_email_podcasting_153,50,7,false
94,18,false,37,6,true,57,4,true,355653907,email_podcasting_140,open_link,marketing,100,20,12,3,ind_stv_digex,5/5/2022,05/19/2022,podcasting,355653907_email_podcasting_140,12,1,false
76,13,false,66,8,true,20,2,true,4211305042,email_youtube_marketing_12,open_link,new_course_added,98,24,13,3,ind_bdq_digex,5/3/2022,05/17/2022,youtube_marketing,4211305042_email_youtube_marketing_12,16,2,false
69,16,false,58,10,true,20,2,true,4338730552,email_podcasting_156,click_on_email,marketing,100,20,13,1,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,4338730552_email_podcasting_156,14,2,false
85,30,false,69,18,true,50,10,true,5677699934,email_podcasting_112,click_on_email,new_course_added,99,20,13,2,ind_bdq_digex,5/4/2022,05/18/2022,podcasting,5677699934_email_podcasting_112,16,4,false
90,19,false,50,8,true,61,8,true,3159600467,email_podcasting_16,open_link,new_course_added,100,24,14,3,ind_bdq_digex,5/8/2022,05/22/2022,podcasting,3159600467_email_podcasting_16,14,2,false
84,21,false,68,13,true,55,5,true,380470039,email_youtube_marketing_73,open_link,new_course_added,98,24,10,1,ind_stv_digex,5/8/2022,05/22/2022,youtube_marketing,380470039_email_youtube_marketing_73,15,3,false
68,15,false,80,12,true,50,4,true,529228009,email_podcasting_81,open_link,new_course_added,98,24,12,4,ind_ccu_digex,5/4/2022,05/18/2022,podcasting,529228009_email_podcasting_81,33,4,false
73,17,false,58,10,true,62,5,true,8062307263,email_podcasting_129,click_on_email,marketing,99,23,15,4,ind_del_digex,5/8/2022,05/22/2022,podcasting,8062307263_email_podcasting_129,21,4,false
77,14,false,71,10,true,16,1,true,1155936094,email_podcasting_21,click_on_email,new_course_added,99,20,15,1,ind_stv_digex,5/5/2022,05/19/2022,podcasting,1155936094_email_podcasting_21,14,1,false
89,17,false,76,10,true,71,5,true,4199288333,email_podcasting_95,register_to_course,new_course_added,100,23,10,1,ind_bdq_digex,5/7/2022,05/21/2022,podcasting,4199288333_email_podcasting_95,38,5,false
93,15,false,64,9,true,62,5,true,8497596196,email_email_marketing_19,open_link,marketing,99,20,14,1,ind_vtz_digex,5/3/2022,05/17/2022,email_marketing,8497596196_email_email_marketing_19,33,3,false
75,24,false,68,20,true,45,5,true,8786798987,email_podcasting_189,open_link,marketing,100,21,10,3,ind_bdq_digex,5/4/2022,05/18/2022,podcasting,8786798987_email_podcasting_189,17,5,false
93,14,false,50,6,true,40,2,true,1616925868,email_copywriting_6,register_to_course,new_course_added,100,22,12,3,ind_bdq_digex,5/8/2022,05/22/2022,copywriting,1616925868_email_copywriting_6,27,3,false
77,14,false,92,13,true,62,5,true,2304582516,email_podcasting_160,click_on_email,new_course_added,100,21,11,1,ind_stv_digex,5/6/2022,05/20/2022,podcasting,2304582516_email_podcasting_160,27,3,false
80,21,false,60,14,true,50,7,true,3732601293,email_google_analytics_55,click_on_email,marketing,100,23,11,3,ind_bdq_digex,5/1/2022,05/15/2022,google_analytics,3732601293_email_google_analytics_55,28,6,false
76,16,false,57,11,true,33,3,true,4744283314,email_podcasting_51,open_link,marketing,100,24,12,1,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,4744283314_email_podcasting_51,28,4,false
81,13,false,75,9,true,33,3,true,8508594178,email_podcasting_168,open_link,marketing,99,21,14,3,ind_bdq_digex,5/2/2022,05/16/2022,podcasting,8508594178_email_podcasting_168,33,4,false
73,14,false,53,8,true,50,3,true,6360755041,email_podcasting_157,click_on_email,marketing,100,25,12,2,ind_ixc_digex,5/7/2022,05/21/2022,podcasting,6360755041_email_podcasting_157,15,2,false
81,13,false,85,12,true,66,4,true,6954694975,email_youtube_marketing_143,open_link,marketing,99,23,15,2,ind_stv_digex,5/4/2022,05/18/2022,youtube_marketing,6954694975_email_youtube_marketing_143,22,2,false
95,22,false,75,15,true,16,2,true,794641709,email_podcasting_44,open_link,new_course_added,98,20,14,4,ind_vtz_digex,5/6/2022,05/20/2022,podcasting,794641709_email_podcasting_44,33,5,false
66,10,false,50,7,true,42,3,true,2069642526,email_copywriting_168,register_to_course,new_course_added,98,22,12,3,ind_bdq_digex,5/7/2022,05/21/2022,copywriting,2069642526_email_copywriting_168,38,5,false
81,9,false,42,3,true,25,2,true,4651484530,email_youtube_marketing_76,open_link,marketing,100,21,13,2,ind_vtz_digex,5/5/2022,05/19/2022,youtube_marketing,4651484530_email_youtube_marketing_76,33,2,false
89,17,false,66,10,true,46,6,true,4682767542,email_email_marketing_43,open_link,marketing,98,24,13,4,ind_ccu_digex,5/5/2022,05/19/2022,email_marketing,4682767542_email_email_marketing_43,25,2,false
85,23,false,66,14,true,42,6,true,6638933728,email_youtube_marketing_176,register_to_course,marketing,98,22,15,4,ind_bdq_digex,5/7/2022,05/21/2022,youtube_marketing,6638933728_email_youtube_marketing_176,16,3,false
94,17,false,57,8,true,25,2,true,7907348498,email_email_marketing_200,open_link,new_course_added,98,25,14,1,ind_stv_digex,5/2/2022,05/16/2022,email_marketing,7907348498_email_email_marketing_200,28,4,false
80,16,false,53,8,true,30,4,true,8177582844,email_youtube_marketing_82,open_link,new_course_added,100,23,15,1,ind_vtz_digex,5/3/2022,05/17/2022,youtube_marketing,8177582844_email_youtube_marketing_82,18,2,false
69,9,false,63,7,true,60,3,true,1320874932,email_email_marketing_82,open_link,marketing,100,23,15,4,ind_bdq_digex,5/1/2022,05/15/2022,email_marketing,1320874932_email_email_marketing_82,33,2,false
71,15,false,50,8,true,33,3,true,8725385283,email_email_marketing_110,register_to_course,marketing,99,25,12,3,ind_stv_digex,5/6/2022,05/20/2022,email_marketing,8725385283_email_email_marketing_110,37,6,false
88,22,false,73,14,true,58,7,true,9460953530,email_podcasting_8,register_to_course,marketing,99,24,13,1,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,9460953530_email_podcasting_8,34,8,false
80,16,false,81,13,true,25,2,true,1121753868,email_podcasting_153,open_link,marketing,100,20,14,1,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,1121753868_email_podcasting_153,8,1,false
79,19,false,50,10,true,45,5,true,5246147827,email_youtube_marketing_56,register_to_course,marketing,100,20,14,4,ind_stv_digex,5/5/2022,05/19/2022,youtube_marketing,5246147827_email_youtube_marketing_56,23,3,false
71,20,false,71,15,true,50,6,true,5363951142,email_youtube_marketing_89,open_link,new_course_added,98,22,13,1,ind_pat_digex,5/4/2022,05/18/2022,youtube_marketing,5363951142_email_youtube_marketing_89,33,6,false
80,17,false,61,11,true,40,4,true,6100620030,email_podcasting_15,register_to_course,new_course_added,98,25,10,1,ind_isk_digex,5/7/2022,05/21/2022,podcasting,6100620030_email_podcasting_15,43,7,false
72,16,false,58,10,true,57,4,true,8358416261,email_email_marketing_52,open_link,marketing,100,24,14,1,ind_bdq_digex,5/2/2022,05/16/2022,email_marketing,8358416261_email_email_marketing_52,30,6,false
76,16,false,78,11,true,46,6,true,9013570933,email_email_marketing_89,open_link,new_course_added,99,21,14,4,ind_bdq_digex,5/5/2022,05/19/2022,email_marketing,9013570933_email_email_marketing_89,41,5,false
86,19,false,52,9,true,30,4,true,1791245145,email_youtube_marketing_147,register_to_course,marketing,98,24,13,4,ind_vtz_digex,5/6/2022,05/20/2022,youtube_marketing,1791245145_email_youtube_marketing_147,13,2,false
90,19,false,64,11,true,64,9,true,1068708387,email_youtube_marketing_118,open_link,new_course_added,100,21,11,1,ind_stv_digex,5/6/2022,05/20/2022,youtube_marketing,1068708387_email_youtube_marketing_118,37,6,false
69,16,false,45,9,true,36,4,true,3412468207,email_youtube_marketing_148,open_link,marketing,100,23,15,1,ind_vtz_digex,5/4/2022,05/18/2022,youtube_marketing,3412468207_email_youtube_marketing_148,14,2,false
60,9,false,69,9,true,16,1,true,7043584469,email_email_marketing_155,open_link,new_course_added,100,24,12,1,ind_pat_digex,5/1/2022,05/15/2022,email_marketing,7043584469_email_email_marketing_155,66,6,false
82,14,false,63,7,true,40,4,true,1521813027,email_youtube_marketing_24,open_link,new_course_added,99,22,10,2,ind_vtz_digex,5/3/2022,05/17/2022,youtube_marketing,1521813027_email_youtube_marketing_24,15,2,false
84,21,false,39,9,true,37,6,true,1928584675,email_youtube_marketing_164,register_to_course,new_course_added,100,22,14,3,ind_vtz_digex,5/3/2022,05/17/2022,youtube_marketing,1928584675_email_youtube_marketing_164,11,2,false
68,13,false,62,10,true,25,3,true,3632768978,email_youtube_marketing_48,register_to_course,marketing,99,24,12,1,ind_vtz_digex,5/7/2022,05/21/2022,youtube_marketing,3632768978_email_youtube_marketing_48,30,4,false
76,16,false,75,12,true,41,5,true,3863913469,email_podcasting_185,click_on_email,new_course_added,99,20,10,4,ind_bdq_digex,5/3/2022,05/17/2022,podcasting,3863913469_email_podcasting_185,23,4,false
71,10,false,33,4,true,11,1,false,6176066883,email_google_analytics_150,click_on_email,marketing,98,23,15,2,ind_bdq_digex,5/3/2022,05/17/2022,google_analytics,6176066883_email_google_analytics_150,23,3,false
81,18,false,70,14,true,46,6,true,1314361694,email_youtube_marketing_114,open_link,marketing,100,20,10,1,ind_bdq_digex,5/5/2022,05/19/2022,youtube_marketing,1314361694_email_youtube_marketing_114,15,3,false
57,11,false,47,8,true,30,3,true,3138146325,email_email_marketing_113,click_on_email,new_course_added,100,21,11,3,ind_vtz_digex,5/7/2022,05/21/2022,email_marketing,3138146325_email_email_marketing_113,6,1,false
85,12,false,70,7,true,25,1,true,3897247046,email_podcasting_20,register_to_course,marketing,100,23,15,4,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,3897247046_email_podcasting_20,11,1,false
75,12,false,38,5,true,30,3,true,4917474000,email_email_marketing_15,open_link,marketing,99,24,12,2,ind_bdq_digex,5/8/2022,05/22/2022,email_marketing,4917474000_email_email_marketing_15,28,2,false
72,16,false,57,11,true,54,6,true,9430071890,email_podcasting_139,open_link,marketing,100,25,10,4,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,9430071890_email_podcasting_139,23,3,false
81,13,false,58,7,true,85,6,true,3899320824,email_podcasting_58,register_to_course,new_course_added,98,25,11,1,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,3899320824_email_podcasting_58,27,3,false
82,14,false,55,5,true,42,3,true,6003891300,email_email_marketing_107,open_link,marketing,100,23,10,3,ind_vtz_digex,5/3/2022,05/17/2022,email_marketing,6003891300_email_email_marketing_107,28,2,false
84,11,false,62,5,true,57,4,true,8944561400,email_email_marketing_38,open_link,new_course_added,100,23,10,2,ind_vtz_digex,5/5/2022,05/19/2022,email_marketing,8944561400_email_email_marketing_38,25,3,false
81,13,false,46,6,true,71,5,true,4802222440,email_email_marketing_121,open_link,marketing,98,24,11,3,ind_stv_digex,5/1/2022,05/15/2022,email_marketing,4802222440_email_email_marketing_121,7,1,false
77,14,false,69,9,true,40,4,true,5412366899,email_podcasting_98,click_on_email,marketing,100,23,15,3,ind_bdq_digex,5/4/2022,05/18/2022,podcasting,5412366899_email_podcasting_98,25,4,false
83,25,false,60,15,true,38,5,true,6144355847,email_podcasting_13,click_on_email,new_course_added,99,20,13,1,ind_isk_digex,5/4/2022,05/18/2022,podcasting,6144355847_email_podcasting_13,28,4,false
100,20,true,46,7,true,18,2,true,6487388211,email_podcasting_63,open_link,marketing,100,25,13,1,ind_ccu_digex,5/1/2022,05/15/2022,podcasting,6487388211_email_podcasting_63,23,4,false
90,18,false,70,12,true,66,4,true,6897119199,email_podcasting_167,register_to_course,marketing,99,23,12,4,ind_del_digex,5/8/2022,05/22/2022,podcasting,6897119199_email_podcasting_167,23,4,false
100,10,true,42,3,true,60,3,true,8356012988,email_podcasting_184,open_link,new_course_added,100,23,10,1,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,8356012988_email_podcasting_184,33,2,false
78,18,false,62,10,true,41,5,true,8746453490,email_podcasting_103,register_to_course,new_course_added,98,23,14,2,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,8746453490_email_podcasting_103,20,3,false
60,14,false,61,11,true,66,10,true,9178960398,email_podcasting_137,register_to_course,marketing,100,23,14,4,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,9178960398_email_podcasting_137,28,7,false
78,15,false,64,9,true,41,5,true,92315771,email_youtube_marketing_160,register_to_course,new_course_added,100,25,10,2,ind_vtz_digex,5/5/2022,05/19/2022,youtube_marketing,92315771_email_youtube_marketing_160,9,1,false
89,25,false,42,8,true,45,5,true,2185596853,email_youtube_marketing_159,register_to_course,new_course_added,99,23,12,2,ind_vtz_digex,5/6/2022,05/20/2022,youtube_marketing,2185596853_email_youtube_marketing_159,42,8,false
73,17,false,38,8,true,42,8,true,3245476043,email_youtube_marketing_177,open_link,marketing,99,23,13,2,ind_vtz_digex,5/8/2022,05/22/2022,youtube_marketing,3245476043_email_youtube_marketing_177,18,2,false
70,7,false,77,7,true,66,2,true,3398471269,email_email_marketing_151,register_to_course,new_course_added,99,23,13,4,ind_vtz_digex,5/8/2022,05/22/2022,email_marketing,3398471269_email_email_marketing_151,33,2,false
83,15,false,64,11,true,50,3,true,4923106239,email_podcasting_64,register_to_course,marketing,98,21,14,1,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,4923106239_email_podcasting_64,10,1,false
77,7,false,87,7,true,66,2,true,6762797326,email_podcasting_55,open_link,new_course_added,100,25,10,3,ind_vtz_digex,5/2/2022,05/16/2022,podcasting,6762797326_email_podcasting_55,50,2,false
91,11,false,66,8,true,20,1,true,7625357074,email_podcasting_108,open_link,marketing,99,20,11,3,ind_vtz_digex,5/6/2022,05/20/2022,podcasting,7625357074_email_podcasting_108,0,0,true
78,15,false,75,12,true,25,2,true,8972781428,email_copywriting_35,open_link,new_course_added,99,21,10,3,ind_stv_digex,5/2/2022,05/16/2022,copywriting,8972781428_email_copywriting_35,15,2,false
100,16,true,38,5,true,85,6,true,678238545,email_podcasting_4,open_link,marketing,98,21,13,3,ind_pat_digex,5/4/2022,05/18/2022,podcasting,678238545_email_podcasting_4,41,5,false
70,12,false,33,5,true,42,3,true,8344895618,email_podcasting_52,click_on_email,new_course_added,100,20,13,3,ind_bdq_digex,5/1/2022,05/15/2022,podcasting,8344895618_email_podcasting_52,0,0,true
87,14,false,66,6,true,33,1,true,9048874858,email_podcasting_126,open_link,marketing,98,23,10,2,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,9048874858_email_podcasting_126,37,3,false
80,16,false,61,8,true,30,3,true,9281260948,email_youtube_marketing_177,register_to_course,marketing,100,22,11,3,ind_vtz_digex,5/2/2022,05/16/2022,youtube_marketing,9281260948_email_youtube_marketing_177,27,5,false
53,7,false,77,7,true,100,7,true,3203295954,email_internet_marketing_34,register_to_course,marketing,100,20,11,3,ind_vtz_digex,5/3/2022,05/17/2022,internet_marketing,3203295954_email_internet_marketing_34,22,2,false
